Groups:,,,,,,,,,,,,,,,,,,,,,,,,,,
adc_in_v[11:0] =, adc_in_v[11], adc_in_v[10], adc_in_v[9], adc_in_v[8], adc_in_v[7], adc_in_v[6], adc_in_v[5], adc_in_v[4], adc_in_v[3], adc_in_v[2], adc_in_v[1], adc_in_v[0], ,,,,,,,,,,,,,
2246,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2247,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2248,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2249,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2250,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2251,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2252,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2253,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2254,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2255,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2256,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2257,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2258,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2259,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2260,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2261,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2262,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2263,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2264,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2265,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2266,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2267,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2268,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2269,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2270,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2271,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2272,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2273,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2274,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2275,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2276,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2277,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2278,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2279,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2280,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2281,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2282,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2283,964,0,0,1,1,1,1,0,0,0,1,0,0,1277,0,1,0,0,1,1,1,1,1,1,0,1
2284,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2285,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2286,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2287,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2288,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2289,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2290,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2291,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2292,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2293,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2294,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2295,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2296,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2297,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2298,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2299,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2300,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2301,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2302,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2303,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2304,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2305,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2306,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2307,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2308,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2309,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2310,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2311,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2312,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2313,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2314,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2315,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2316,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2317,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2318,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2319,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2320,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2321,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2322,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2323,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2324,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2325,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2326,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2327,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2328,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2329,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2330,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2331,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2332,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2333,1004,0,0,1,1,1,1,1,0,1,1,0,0,1331,0,1,0,1,0,0,1,1,0,0,1,1
2334,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2335,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2336,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2337,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2338,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2339,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2340,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2341,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2342,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2343,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2344,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2345,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2346,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2347,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2348,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2349,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2350,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2351,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2352,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2353,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2354,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2355,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2356,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2357,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2358,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2359,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2360,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2361,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2362,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2363,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2364,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2365,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2366,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2367,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2368,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2369,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2370,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2371,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2372,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2373,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2374,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2375,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2376,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2377,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2378,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2379,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2380,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2381,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2382,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2383,1052,0,1,0,0,0,0,0,1,1,1,0,0,1383,0,1,0,1,0,1,1,0,0,1,1,1
2384,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2385,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2386,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2387,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2388,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2389,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2390,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2391,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2392,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2393,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2394,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2395,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2396,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2397,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2398,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2399,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2400,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2401,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2402,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2403,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2404,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2405,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2406,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2407,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2408,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2409,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2410,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2411,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2412,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2413,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2414,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2415,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2416,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2417,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2418,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2419,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2420,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2421,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2422,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2423,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2424,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2425,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2426,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2427,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2428,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2429,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2430,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2431,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2432,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2433,1102,0,1,0,0,0,1,0,0,1,1,1,0,1431,0,1,0,1,1,0,0,1,0,1,1,1
2434,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2435,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2436,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2437,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2438,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2439,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2440,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2441,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2442,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2443,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2444,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2445,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2446,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2447,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2448,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2449,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2450,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2451,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2452,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2453,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2454,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2455,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2456,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2457,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2458,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2459,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2460,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2461,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2462,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2463,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2464,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2465,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2466,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2467,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2468,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2469,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2470,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2471,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2472,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2473,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2474,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2475,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2476,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2477,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2478,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2479,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2480,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2481,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2482,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2483,1158,0,1,0,0,1,0,0,0,0,1,1,0,1474,0,1,0,1,1,1,0,0,0,0,1,0
2484,1212,0,1,0,0,1,0,1,1,1,1,0,0,1508,0,1,0,1,1,1,1,0,0,1,0,0
2485,1212,0,1,0,0,1,0,1,1,1,1,0,0,1508,0,1,0,1,1,1,1,0,0,1,0,0
2486,1212,0,1,0,0,1,0,1,1,1,1,0,0,1508,0,1,0,1,1,1,1,0,0,1,0,0
2487,1212,0,1,0,0,1,0,1,1,1,1,0,0,1508,0,1,0,1,1,1,1,0,0,1,0,0
2488,1212,0,1,0,0,1,0,1,1,1,1,0,0,1508,0,1,0,1,1,1,1,0,0,1,0,0
